2500.489646	2642.674846	2217.529048	2493.370386	2698.481223	2374.507983	2409.724206	2519.614473	2588.559612	2535.513446	2558.780717	2570.164665	2536.030362	2410.171863	2283.654354	2456.161778	2431.276785	2305.072163	2323.840900	2269.700997	2523.256895	2557.474906	2385.923642	2478.299398	2158.936422	2481.578074	2421.209989	2409.015132	2525.502240	2252.260371	2431.131604	2331.925145	2578.613054	2319.170523	2542.313748	2562.798807	2520.316728	2305.247995	2620.428921	2536.649772	2602.519164	2519.825963	2302.367769	2568.147909	2690.892679	2564.161594	2685.301869	2569.843930	2373.126538	2300.189998	2576.972230	2521.241773	2466.723664	2367.039409	2536.733438	2228.202301	2454.176173	2423.326473	2623.258897	2326.209521	2386.382846	2445.599886	2588.458861	2846.387252	2428.058564	2530.810989	2419.050192	2635.796623	2529.782693	2477.637354	2431.272141	2636.751967	2711.003227	2232.154917	2344.625339	2371.115542	2187.340624	2353.047256	2672.847302	2281.296096	2520.508958	2332.504542	2422.659327	2378.220067	2511.208016	2608.148027	2637.847230	2466.810291	2589.627292	2688.866833	2366.237109	2412.287075	2515.806715	2161.712109	2569.493104	2610.595310	2455.365147	2504.783095	2471.307742	2613.832012	
2196.604308	2394.242591	1955.595970	2434.086155	2406.768023	2273.719450	2346.695225	2368.208320	2417.387255	2304.158168	2284.820896	2390.018731	2432.880926	2291.101105	2383.550386	2285.870817	2332.066276	2198.413885	2102.008606	2096.081393	2396.698350	2322.170770	2370.600125	2267.181228	2067.590394	2138.992082	2270.917159	2458.123589	2179.860875	1991.972338	2308.484439	2195.913884	2386.748601	2252.305158	2358.428855	2457.457063	2300.532758	2200.426794	2291.610991	2388.038516	2371.046168	2377.099851	2001.647414	2309.564735	2623.514748	2310.605687	2303.071231	2517.508475	2142.057671	1997.662019	2529.384797	2414.580574	2486.985159	2311.690823	2629.770461	2119.236678	2536.784008	2281.030203	2247.824268	2097.877090	2283.846679	2293.510978	2183.896162	2595.505538	2273.566825	2278.311300	2266.625136	2664.362924	2323.675727	2222.875340	2321.088549	2396.924952	2321.848350	2016.457934	2336.586140	2102.600054	2180.946166	2166.387082	2410.017426	2159.473371	2475.403487	2253.756416	2179.012159	2350.466238	2289.594792	2442.925801	2388.209641	2522.243826	2490.023170	2326.420446	2187.775440	2396.514585	2193.072126	2085.972901	2123.842507	2214.985200	2385.479067	2354.558818	2438.073335	2545.112037	
2380.832782	2436.953200	2084.739208	2373.379679	2447.994624	2335.998486	2404.324793	2293.714168	2594.679835	2242.609763	2421.130424	2359.641255	2342.119729	2370.814573	2214.525983	2116.453276	2203.192774	2187.917305	2259.056418	2183.502748	2311.564602	2427.678437	2416.639019	2025.343779	2081.618723	2213.720529	2336.634046	2368.112099	2294.700676	2169.562480	2310.522236	2386.593847	2408.598524	2307.358291	2333.652951	2509.647421	2265.449774	2253.181253	2437.794475	2428.154611	2587.592925	2402.042170	2124.457333	2370.807289	2518.064240	2312.948766	2328.033485	2569.894655	2111.565669	2017.734570	2436.116320	2428.696626	2179.314596	2211.063414	2458.404507	2133.607896	2367.756992	2271.187336	2257.125085	2114.495775	2249.458109	2199.042947	2325.287407	2675.416640	2277.201754	2346.412613	2252.785436	2669.014501	2323.404204	2298.773527	2491.403964	2467.253403	2344.003673	2153.656423	2356.787760	2165.506868	2222.581827	2329.584659	2367.520748	2172.543680	2348.002028	2331.468148	2303.731841	2235.309276	2355.475985	2550.485633	2343.319795	2356.610134	2464.878894	2274.287626	2284.314695	2396.363283	2308.990126	2147.653715	2269.448230	2458.392587	2302.378785	2407.482702	2320.600939	2503.721744	
2578.536485	2717.292641	2237.785175	2749.675197	2810.924962	2620.226079	2757.793209	2637.772983	2905.156154	2669.878313	2500.460401	2653.773264	2761.227018	2418.507203	2561.707314	2669.210249	2523.939087	2451.340084	2597.313329	2458.205043	2663.534777	2599.834121	2486.095261	2557.056819	2449.623196	2501.576134	2537.115329	2554.875296	2629.100690	2376.384632	2526.382963	2416.057143	2533.456894	2502.430324	2644.228239	2956.334553	2572.027442	2588.779093	2677.951803	2660.940951	2531.267877	2496.510480	2262.571407	2621.883048	2778.683594	2668.866119	2706.571769	2929.118535	2342.830382	2552.716557	2640.529681	2780.128628	2745.924251	2289.606429	2803.358256	2447.980900	2808.904673	2597.159604	2586.511067	2354.490918	2608.131560	2591.041537	2669.500928	2928.707357	2466.305814	2758.140832	2671.234634	2947.351607	2635.923238	2784.590971	2679.698337	2862.248937	2687.742106	2375.669480	2697.335799	2432.957553	2445.728626	2505.605481	2774.798287	2561.049195	2529.535943	2462.537901	2635.297360	2625.235899	2625.069864	2847.549450	2784.676302	2672.112786	2725.031604	2502.395448	2654.173922	2746.789063	2510.396860	2545.994229	2507.679697	2924.094524	2722.931264	2715.385126	2825.479510	2753.613246	
2630.554994	2866.186893	2274.295687	2883.012266	2791.558442	2745.667306	2682.051133	2754.779165	2970.903945	2679.988214	2637.405752	2584.550592	2798.969305	2509.943366	2586.216923	2631.043393	2703.525986	2530.308463	2565.305356	2530.852658	2641.239460	2813.817347	2594.169392	2548.675835	2454.379723	2513.568905	2681.849891	2674.535259	2659.153651	2322.142610	2675.675618	2536.264934	2586.306636	2701.617746	2782.199867	2788.400869	2724.238816	2594.173335	2697.289053	2660.621228	2758.630233	2724.565248	2347.467841	2744.271668	2857.398938	2517.183812	2700.789560	3140.640408	2403.868193	2475.225350	2866.942782	2859.121069	2816.674556	2326.395997	2703.194048	2466.458308	2931.613928	2702.957915	2684.187572	2437.616257	2556.794590	2713.753525	2674.512752	2926.215185	2679.836897	2756.557818	2375.684370	2898.706979	2852.990794	2706.611600	2595.958385	2952.423334	2726.896823	2354.505676	2565.997592	2436.432045	2529.276459	2444.326592	2721.961359	2516.611390	2621.477266	2516.103326	2768.441962	2652.257950	2869.810165	2866.652705	2804.562317	2757.860308	2718.550676	2727.467296	2748.954926	2838.483848	2504.444442	2556.218013	2503.226930	2808.212436	2875.096953	2825.527234	2837.933138	2876.659615	
2471.418880	2608.940365	2115.249728	2554.972444	2473.166632	2640.829929	2513.169084	2593.854306	2751.315431	2577.976988	2488.400282	2603.735682	2534.786945	2422.030170	2373.734831	2587.090587	2489.529055	2090.641138	2327.915302	2184.488023	2488.533954	2429.550248	2236.359606	2147.324149	2303.588540	2292.210815	2514.702618	2409.074371	2469.076780	2179.395509	2561.476950	2379.129587	2368.990289	2442.005923	2478.639538	2641.918474	2343.414637	2361.360345	2495.350594	2319.516554	2540.146751	2446.166131	2272.281387	2623.887141	2728.990941	2364.674879	2475.589204	2655.919053	2404.061772	2114.743456	2560.982721	2586.912556	2476.441723	2382.674451	2499.610097	2370.783363	2459.424897	2417.085191	2575.949818	2195.047286	2319.137827	2388.613597	2521.242935	2790.394124	2313.750064	2590.890085	2312.378225	2646.761903	2596.068471	2552.496876	2361.073580	2525.681705	2476.104800	2310.896937	2495.752238	2279.020028	2498.457720	2336.829306	2570.763490	2318.372952	2555.278472	2179.710572	2403.125490	2455.228086	2510.936020	2601.791307	2589.848654	2350.518311	2522.831192	2577.440094	2468.059039	2480.668453	2362.459103	2165.759371	2384.215339	2630.603630	2546.690505	2636.860335	2535.487165	2490.362210	
2393.294878	2528.212170	2036.498863	2497.298698	2439.912438	2493.089318	2456.343889	2417.590578	2507.218003	2312.746938	2382.197004	2399.412172	2503.128617	2237.353108	2314.441083	2470.067832	2382.252088	2180.082132	2164.959409	2216.085124	2493.572147	2295.268168	2474.027889	2406.764295	2079.104624	2213.781626	2371.997619	2414.629758	2275.530554	2131.670524	2194.740144	2364.269726	2300.591266	2364.689393	2449.011515	2384.586189	2389.361170	2418.582918	2396.528814	2481.102306	2463.307048	2462.913203	2214.640677	2339.045127	2620.472323	2455.852514	2401.392113	2579.221299	2196.258314	2178.658772	2489.302192	2446.687400	2370.335026	2216.531033	2684.338764	2208.655458	2517.560978	2405.320071	2453.721420	2311.644635	2445.014594	2412.853862	2522.590413	2787.414848	2227.487336	2450.450581	2269.962715	2668.584032	2623.205420	2461.178629	2419.937332	2579.645073	2358.412748	2188.795753	2338.259774	2121.973381	2467.967416	2232.412997	2606.715434	2199.515023	2321.699777	2365.701824	2349.400451	2233.605162	2438.152244	2478.597404	2571.799608	2475.211644	2472.911810	2318.284833	2461.399603	2426.572698	2229.207394	2302.816353	2199.623769	2607.174667	2393.419140	2375.823138	2387.154255	2553.260900	
2408.129873	2476.669537	2222.119959	2516.566731	2477.947747	2591.420610	2614.133388	2466.653990	2718.125345	2393.394132	2411.337695	2515.781958	2433.883282	2482.886716	2298.615362	2340.054727	2386.331026	2365.375967	2274.727881	2207.891212	2349.910033	2444.318322	2327.625776	2334.773342	2111.935606	2276.650226	2530.534268	2425.009680	2391.680046	2298.946566	2355.617613	2406.473760	2494.618171	2440.961548	2454.368686	2582.711697	2383.520159	2287.172726	2565.205168	2461.091358	2555.132684	2465.819569	2093.417824	2628.946960	2640.703404	2446.855827	2516.746716	2566.008834	2203.601084	2031.671339	2675.527726	2560.495310	2381.593425	2276.226210	2576.929764	2219.908531	2359.925789	2463.554249	2417.862964	2247.380311	2360.940548	2413.847372	2590.518606	2548.982749	2427.662933	2442.917666	2309.987971	2711.665723	2613.514845	2460.641576	2433.759014	2560.497302	2482.243795	2220.359561	2457.852912	2174.760668	2386.947392	2248.433017	2614.355471	2338.378538	2518.962328	2255.841326	2356.385146	2430.480898	2329.582485	2543.414135	2522.549992	2399.008820	2550.277396	2381.279469	2353.039694	2534.226884	2402.645054	2303.864240	2352.825597	2557.871265	2651.336025	2532.416038	2420.290955	2525.396580	
2535.777386	2793.191917	2269.626299	2789.553160	2746.184567	2639.843376	2672.260667	2626.951821	2844.693029	2647.746262	2635.138930	2623.877731	2726.817441	2535.256166	2662.719528	2618.969036	2458.248099	2456.881802	2461.466001	2442.053469	2610.504660	2623.074976	2459.034577	2593.706304	2361.783295	2563.035685	2578.806705	2743.994338	2626.381206	2346.358906	2440.131815	2492.522089	2692.127656	2546.584940	2699.215031	2849.980358	2627.288925	2463.736026	2647.109854	2733.439857	2745.442970	2626.919679	2380.031701	2693.821364	2766.666282	2529.460432	2634.050499	2826.968746	2427.659719	2442.192420	2593.080438	2843.563863	2586.518610	2441.669748	2761.042283	2441.585259	2644.426771	2560.752264	2803.633394	2317.875267	2688.973594	2536.583279	2596.270212	3017.480779	2537.601308	2732.860629	2510.120988	2848.341593	2720.025515	2615.524947	2618.306250	2695.322200	2847.498987	2294.389443	2716.811765	2523.453543	2414.793892	2431.378291	2715.394640	2487.537507	2657.121721	2571.737451	2455.591825	2563.295562	2569.668569	2714.709658	2785.180302	2616.823758	2787.106550	2693.347995	2549.646438	2578.223245	2533.546232	2395.195990	2588.154829	2671.195146	2611.227531	2805.879058	2717.208032	2777.738809	
2571.734948	2878.315374	2394.334555	2757.999563	2958.360931	2665.025654	2796.999660	2678.000501	3059.917315	2626.759650	2752.614141	2884.394027	2840.104510	2598.317414	2649.820599	2670.220721	2591.050021	2664.693804	2662.689560	2474.555523	2639.554192	2821.005720	2699.739235	2328.723248	2430.509834	2643.229992	2656.151737	2645.264502	2552.465636	2533.737745	2586.209795	2477.978865	2675.669426	2831.567061	2728.343016	2838.670470	2661.897102	2555.663871	2734.070525	2667.236669	2747.063896	2606.143545	2403.042886	2773.764751	2871.801314	2633.364428	2609.851609	2866.201902	2478.561913	2394.717713	2883.246577	2756.686684	2841.761908	2509.886976	2796.501448	2613.510962	2890.711281	2824.328158	2607.327288	2436.232137	2349.989968	2614.130494	2727.598488	2917.613715	2537.418762	2675.895443	2437.551579	2857.520313	2792.968126	2652.659507	2710.659696	2573.955555	2763.996810	2415.530241	2658.597018	2413.768532	2584.807093	2516.264629	2781.333994	2611.887308	2828.259782	2644.909776	2689.350354	2754.866455	2557.816399	2859.846388	2786.159491	2732.185086	2834.707890	2659.093415	2510.813031	2888.836350	2607.790680	2462.065741	2631.988355	2899.374210	2989.257426	2806.708653	2665.756512	2853.163125	
2247.750040	2622.715451	2154.056899	2628.429113	2434.135141	2550.546413	2421.363192	2677.342819	2535.856338	2599.099640	2545.392581	2580.168469	2664.426472	2540.545939	2404.799740	2422.585887	2402.109481	2586.361522	2326.152902	2392.864493	2584.152190	2673.071452	2494.448198	2312.174523	2048.759128	2273.315412	2413.407097	2667.620534	2236.112701	2416.318956	2474.600741	2557.281332	2386.183014	2637.769945	2507.288514	2568.299979	2639.628830	2400.303566	2474.622737	2618.343387	2616.840294	2443.023808	2244.795174	2611.628719	2752.393163	2408.813748	2313.578854	2692.543824	2312.326614	2249.617414	2362.756898	2663.101181	2656.150323	2221.103244	2808.299464	2253.328914	2657.078853	2572.981114	2546.802099	2237.291149	2503.252796	2459.315987	2706.228878	2707.331601	2482.708937	2601.319468	2419.467214	2881.091934	2600.636045	2591.808464	2411.854840	2493.139100	2566.204216	2295.120849	2465.744139	2483.754883	2197.745897	2342.405116	2617.120187	2367.799929	2621.234052	2380.157504	2458.371682	2554.561949	2529.187722	2754.400904	2637.260806	2596.713771	2463.623327	2445.683785	2397.374374	2755.096928	2331.820940	2444.549799	2324.391476	2559.269896	2615.413946	2591.648172	2487.021484	2739.122450	
2345.100658	2537.045435	2133.644042	2481.997889	2400.743929	2370.451577	2389.889229	2383.177909	2602.554379	2525.072927	2421.863261	2401.649606	2546.683879	2355.154501	2194.519999	2232.918430	2376.650008	2236.023486	2189.173727	2335.655059	2363.601635	2567.435001	2546.028437	2325.330466	2040.051766	2179.097994	2425.537327	2362.823491	2352.436986	2206.870369	2329.874170	2241.256315	2457.065077	2351.765925	2504.841947	2434.409586	2266.184039	2254.875690	2574.477337	2423.799548	2634.971678	2423.157159	2239.991679	2409.308219	2719.852496	2542.058981	2494.119723	2527.910456	2267.263678	2201.334685	2564.579557	2383.190425	2403.792207	2247.583765	2648.979392	2231.690860	2649.268775	2457.180538	2338.786186	2157.599449	2313.186223	2527.633434	2512.919886	2758.763286	2359.486580	2442.784921	2410.216572	2760.738523	2419.004957	2435.575525	2307.100853	2418.121158	2634.875550	2212.947597	2465.437382	2162.506966	2180.628432	2252.846494	2543.459298	2161.780676	2428.294558	2316.511006	2354.908161	2455.619272	2524.691937	2611.312002	2560.269467	2577.752721	2560.180660	2518.123150	2348.636139	2504.958496	2359.256599	2194.986563	2253.305449	2520.741967	2593.386413	2373.652485	2495.975249	2600.464759	
2405.659835	2566.109644	2237.142596	2471.926403	2696.384251	2584.598018	2427.926637	2562.914880	2561.128680	2593.736558	2504.155965	2498.610659	2547.035103	2448.265932	2464.086229	2560.578398	2439.014447	2393.434380	2226.876995	2144.648942	2565.366442	2485.387181	2359.987626	2437.918899	2264.249808	2363.414660	2475.159276	2631.176075	2299.489482	2330.387573	2519.197744	2353.807601	2505.922747	2499.411489	2486.899045	2655.851748	2613.809826	2558.954856	2600.180089	2498.352938	2491.039693	2567.002945	2090.184311	2709.794504	2635.787592	2317.390263	2379.425295	2561.903802	2317.511529	2212.004034	2524.259525	2696.850597	2521.652951	2332.371113	2665.053767	2364.125365	2566.784010	2534.900266	2607.462880	2353.070655	2281.836917	2473.921215	2546.541806	2634.436285	2315.496841	2525.972727	2286.476419	3002.768660	2540.654444	2450.634901	2493.030074	2648.899398	2471.481601	2243.411156	2479.427598	2402.432267	2306.329184	2511.461248	2572.818979	2360.990459	2628.940352	2286.487853	2546.151089	2552.834090	2704.310603	2740.959364	2512.919538	2627.730486	2559.725865	2420.967324	2412.111468	2669.212662	2463.459882	2391.228130	2230.803777	2762.729812	2489.805073	2465.596759	2533.185694	2739.999902	
